LTKBID,compound_name,SeverityClass,LabelSection,vDILI-Concern,vDILI_Concern_Normalized,Comment,smiles,binary_label
LT00867,Pancuronium bromide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1.[Br-].[Br-],0
LT00606,Pantoprazole sodium,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[n-]2)c1OC.[Na+],1
LT01637,Papaverine hydrochloride,5,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl,1
LT02061,Paromomycin sulfate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O.O=S(=O)(O)O,0
LT00128,Paroxetine hydrochloride,8,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cl.Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,1
LT00672,Pazopanib hydrochloride,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl,1
LT00246,Pemoline,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,NC1=NC(=O)C(c2ccccc2)O1,1
LT01644,Penbutolol sulfate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(C)(C)NCC(O)COc1ccccc1C1CCCC1.CC(C)(C)NCC(O)COc1ccccc1C1CCCC1.O=S(=O)(O)O,0
LT00488,Penicillamine,2,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(C)(S)C(N)C(=O)O,1
LT01646,Penicillin g benzathine,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.O.O.O.O.c1ccc(CNCCNCc2ccccc2)cc1,1
LT01648,Penicillin v potassium,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-].[K+],0
LT00869,Pentagastrin,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0
LT00129,Pentamidine isethionate,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,1
LT01650,Pentazocine lactate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C.CC(O)C(=O)O,0
LT00879,Pentetate calcium trisodium yb-169,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+].[Na+].[Yb],0
LT01651,Pentostatin,3,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,1
LT02446,Perampanel,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,0
LT01065,Perflutren,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,FC(F)(F)C(F)(F)C(F)(F)F,0
LT00131,Perhexiline,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,1
LT01655,Perphenazine,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
LT03735,Pexidartinib hydrochloride,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,New,Cl.FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,1
LT00826,Phendimetrazine tartrate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC1C(c2ccccc2)OCCN1C.O=C(O)C(O)C(O)C(=O)O,0
LT01657,Phenelzine sulfate,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,NNCCc1ccccc1.O=S(=O)(O)O,1
LT00030,Phenobarbital sodium,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],1
LT02082,Phenoxybenzamine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,0
LT00703,Phenoxypropazine,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC(COc1ccccc1)NN,1
LT00433,Phentolamine mesylate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CS(=O)(=O)O.Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0
LT00032,Phenytoin,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1
LT00133,Physostigmine salicylate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.O=C(O)c1ccccc1O,0
LT00780,Phytonadione,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,0
LT03915,Piflufolastat f-18,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,O=C(O)CCC(NC(=O)NC(CCCCNC(=O)c1ccc(F)nc1)C(=O)O)C(=O)O,0
LT03736,Pimavanserin tartrate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1.O=C(O)C(O)C(O)C(=O)O,0
LT01672,Pimozide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,0
LT01673,Pindolol,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(C)NCC(O)COc1cccc2[nH]ccc12,0
LT00134,Pioglitazone hydrochloride,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl,1
LT00697,Pipamazine,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
LT03550,Pirfenidone,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,New,Cc1ccc(=O)n(-c2ccccc2)c1,1
LT01679,Piroxicam,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,1
LT01680,Pirprofen,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,1
LT03737,Pitolisant hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,Cl.Clc1ccc(CCCOCCCN2CCCCC2)cc1,0
LT02340,Plerixafor,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,0
LT00486,Polidocanol,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0
LT02883,Pomalidomide,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,New,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,1
LT01254,Posaconazole,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Revised,CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,1
LT00698,Pralnacasan,8,Discontinued,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCOC1OC(=O)CC1NC(=O)C1CCCN2C(=O)CCC(NC(=O)c3nccc4ccccc34)C(=O)N12,1
LT00492,Pramlintide acetate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(=O)O.CCC(C)C(NC(=O)C1CCCN1C(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(C)NC(=O)C1CSSCC(NC(=O)C(N)CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C(C)O)C(=O)N1)C(C)O)C(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NCC(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(N)=O)C(C)O)C(C)C)C(C)O,0
LT00665,Prasugrel hydrochloride,0,No match,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.Cl,1
LT00186,Pravastatin sodium,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)[O-])C21.[Na+],1
LT00612,Prednisolone,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1
LT00180,Prednisone,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,1
LT01154,Pregabalin,0,No match,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(C)CC(CN)CC(=O)O,1
LT00613,Primaquine phosphate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O,0
LT00261,Primidone,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCC1(c2ccccc2)C(=O)NCNC1=O,0
LT01699,Procainamide hydrochloride,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,1
LT00614,Procarbazine hydrochloride,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl,1
LT00437,Prochlorperazine maleate,2,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,1
LT02219,Procyclidine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,0
LT00192,Progesterone,2,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1
LT00205,Promethazine hydrochloride,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,1
LT01705,Propafenone hydrochloride,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,1
LT00753,Propantheline bromide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],0
LT01708,Propofol,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(C)c1cccc(C(C)C)c1O,1
LT00083,Propoxyphene hydrochloride,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C.Cl,1
LT00136,Propylthiouracil,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCCc1cc(=O)[nH]c(=S)[nH]1,1
LT00349,Protirelin,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,0
LT00848,Protriptyline hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl,0
LT03197,Prucalopride succinate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1.O=C(O)CCC(=O)O,0
LT00137,Pseudoephedrine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CNC(C)C(O)c1ccccc1.Cl,0
LT01713,Pyrantel pamoate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CN1CCCN=C1C=Cc1cccs1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,0
LT00166,Pyrazinamide,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,NC(=O)c1cnccn1,1
LT02081,Pyridostigmine bromide,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],1
LT01980,Pyridoxine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cc1ncc(CO)c(CO)c1O.Cl,0
LT01716,Pyrimethamine,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,1
LT01721,Quazepam,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0
LT00267,Quetiapine fumarate,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,1
LT01723,Quinapril hydrochloride,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O.Cl,1
LT01725,Quinidine gluconate,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.O=C(O)C(O)C(O)C(O)C(O)CO,1
LT01923,Quinine sulfate,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O,1
LT00264,Rabeprazole sodium,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C.[Na+],1
LT00183,Raloxifene hydrochloride,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,1
LT00642,Raltegravir potassium,7,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[K+],1
LT01217,Ramelteon,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,0
LT01726,Ramipril,7,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,1
LT00138,Ranitidine hydrochloride,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,1
LT01192,Ranolazine,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0
LT00646,Regadenoson,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CNC(=O)c1cnn(-c2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1,0
LT02433,Regorafenib,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,New,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,1
LT03819,Remdesivir,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,New,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,1
LT00987,Remifentanil hydrochloride,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl,1
LT03744,Remimazolam besylate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,COC(=O)CCC1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21.O=S(=O)(O)c1ccccc1,0
LT01002,Repaglinide,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,1
LT01729,Reserpine,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0
LT01730,Ribavirin,7,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Revised,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,1
LT03606,Ribociclib succinate,4,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,New,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1.O=C(O)CCC(=O)O,1
LT01479,Riboflavin 5'-phosphate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C,0
LT00139,Rifabutin,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1
LT00034,Rifampin,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1
LT03745,Rifamycin sodium,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc([O-])c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C.[Na+],0
LT02352,Rilpivirine hydrochloride,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,New,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1.Cl,1
LT01731,Riluzole,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Nc1nc2ccc(OC(F)(F)F)cc2s1,1
LT00937,Rimantadine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(N)C12CC3CC(CC(C3)C1)C2.Cl,0
LT03746,Rimegepant sulfate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F.NC1c2cccnc2C(OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CCC1c1cccc(F)c1F.O.O.O.O=S(=O)(O)O,0
LT02894,Riociguat,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,0
LT03748,Risdiplam,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,0
LT01735,Risperidone,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1
LT01737,Ritonavir,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1
LT02390,Rivaroxaban,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,New,O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,1
LT01016,Rivastigmine tartrate,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1.O=C(O)C(O)C(O)C(=O)O,1
LT01026,Rizatriptan benzoate,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.O=C(O)c1ccccc1,1
LT00957,Rocuronium bromide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1.[Br-],0
LT00619,Roflumilast,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,0
LT03749,Rolapitant hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(OCC1(c2ccccc2)CCC2(CCC(=O)N2)CN1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.Cl.O,0
LT00669,Romidepsin,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC=C1NC(=O)C2CSSCCC=CC(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O,0
LT00990,Ropinirole hydrochloride,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCCN(CCC)CCc1cccc2c1CC(=O)N2.Cl,1
LT00140,Rosiglitazone maleate,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)C=CC(=O)O,1
LT01928,Rosuvastatin calcium,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)[O-].[Ca+2],1
LT00928,Rubidium chloride rb-82,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,[Cl-].[Rb+],0
LT03752,Safinamide mesylate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O.CS(=O)(=O)O,0
LT01684,Salsalate,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,O=C(Oc1ccccc1C(=O)O)c1ccccc1O,1
LT01262,Sapropterin dihydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1.Cl.Cl,0
LT01746,Saquinavir mesylate,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,1
LT03753,Sarecycline hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CON(C)Cc1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O.Cl,0
LT00667,Saxagliptin hydrochloride,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,Cl.N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,1
LT01974,Scopolamine,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0
LT01749,Selegiline hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,C#CCN(C)C(C)Cc1ccccc1.Cl,0
LT03755,Selexipag,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,0
